,query_id,hit_id,hit_eval,hit_bitscore,hit_description
4,Mass_AKT_Aligned,NP_001369361.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
5,Mass_AKT_Aligned,NP_001369362.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
6,Mass_AKT_Aligned,NP_005154.2,0.0,1307.3,RAC-alpha serine/threonine-protein kin
7,Mass_AKT_Aligned,XP_054231528.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
8,Mass_AKT_Aligned,XP_054231529.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
9,Mass_AKT_Aligned,XP_054231531.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
10,Mass_AKT_Aligned,XP_054231532.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
11,Mass_AKT_Aligned,XP_054231533.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
12,Mass_AKT_Aligned,XP_054231530.1,0.0,1307.3,RAC-alpha serine/threonine-protein kin
13,Mass_AKT_Aligned,NP_001357003.1,0.0,1117.5,RAC-gamma serine/threonine-protein kin
14,Mass_AKT_Aligned,NP_005456.1,0.0,1117.5,RAC-gamma serine/threonine-protein kin
15,Mass_AKT_Aligned,XP_054189659.1,0.0,1117.5,RAC-gamma serine/threonine-protein kin
16,Mass_AKT_Aligned,NP_001617.1,0.0,1108.7,RAC-beta serine/threonine-protein kina
17,Mass_AKT_Aligned,NP_001193658.1,0.0,1050.3,RAC-gamma serine/threonine-protein kin
18,Mass_AKT_Aligned,NP_859029.1,0.0,1050.3,RAC-gamma serine/threonine-protein kin
19,Mass_AKT_Aligned,XP_054189661.1,7.9e-280,944.2,RAC-gamma serine/threonine-protein kin
20,Mass_AKT_Aligned,XP_054189662.1,7.9e-280,944.2,RAC-gamma serine/threonine-protein kin
21,Mass_AKT_Aligned,XP_054189663.1,7.9e-280,944.2,RAC-gamma serine/threonine-protein kin
22,Mass_AKT_Aligned,NP_001229956.1,9.2e-277,934.0,RAC-beta serine/threonine-protein kina
23,Mass_AKT_Aligned,NP_001229957.1,9.2e-277,934.0,RAC-beta serine/threonine-protein kina
24,Mass_AKT_Aligned,XP_054189660.1,8.1e-274,924.2,RAC-gamma serine/threonine-protein kin
25,Mass_AKT_Aligned,NP_001317440.1,6.8e-268,904.5,RAC-beta serine/threonine-protein kina
26,Mass_AKT_Aligned,NP_001137148.1,1.6e-94,328.5,serine/threonine-protein kinase Sgk1 i
27,Mass_AKT_Aligned,NP_001137149.1,2.6e-93,324.6,serine/threonine-protein kinase Sgk1 i
28,Mass_AKT_Aligned,NP_001137150.1,4.8e-91,317.0,serine/threonine-protein kinase Sgk1 i
29,Mass_AKT_Aligned,NP_001307636.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
30,Mass_AKT_Aligned,NP_001307638.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
31,Mass_AKT_Aligned,NP_001307637.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
32,Mass_AKT_Aligned,NP_006247.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
33,Mass_AKT_Aligned,XP_054193640.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
34,Mass_AKT_Aligned,XP_054193639.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
35,Mass_AKT_Aligned,XP_054193638.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
36,Mass_AKT_Aligned,XP_054193637.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
37,Mass_AKT_Aligned,XP_054193636.1,5.9e-91,316.7,serine/threonine-protein kinase N2 iso
38,Mass_AKT_Aligned,NP_006246.2,6.6e-91,316.6,protein kinase C eta type [Homo sapien
39,Mass_AKT_Aligned,XP_054232364.1,6.6e-91,316.6,protein kinase C eta type isoform X4 [
40,Mass_AKT_Aligned,XP_054232365.1,6.6e-91,316.6,protein kinase C eta type isoform X4 [
41,Mass_AKT_Aligned,XP_054232361.1,6.6e-91,316.6,protein kinase C eta type isoform X1 [
42,Mass_AKT_Aligned,XP_054232363.1,6.6e-91,316.6,protein kinase C eta type isoform X3 [
43,Mass_AKT_Aligned,XP_054232362.1,6.6e-91,316.6,protein kinase C eta type isoform X2 [
44,Mass_AKT_Aligned,NP_005391.1,1.4e-90,315.5,protein kinase C epsilon type [Homo sa
45,Mass_AKT_Aligned,XP_054198948.1,1.4e-90,315.5,protein kinase C epsilon type isoform
46,Mass_AKT_Aligned,XP_054198949.1,1.4e-90,315.5,protein kinase C epsilon type isoform
47,Mass_AKT_Aligned,XP_054198950.1,1.4e-90,315.5,protein kinase C epsilon type isoform
48,Mass_AKT_Aligned,XP_054198951.1,1.4e-90,315.5,protein kinase C epsilon type isoform
49,Mass_AKT_Aligned,XP_054198952.1,1.4e-90,315.5,protein kinase C epsilon type isoform
50,Mass_AKT_Aligned,XP_054198953.1,1.4e-90,315.5,protein kinase C epsilon type isoform
51,Mass_AKT_Aligned,XP_054198954.1,1.4e-90,315.5,protein kinase C epsilon type isoform
52,Mass_AKT_Aligned,XP_054198956.1,1.4e-90,315.5,protein kinase C epsilon type isoform
53,Mass_AKT_Aligned,XP_054198957.1,1.4e-90,315.5,protein kinase C epsilon type isoform
54,Mass_AKT_Aligned,XP_054198958.1,1.4e-90,315.5,protein kinase C epsilon type isoform
55,Mass_AKT_Aligned,XP_054198959.1,1.4e-90,315.5,protein kinase C epsilon type isoform
56,Mass_AKT_Aligned,XP_054198960.1,1.4e-90,315.5,protein kinase C epsilon type isoform
57,Mass_AKT_Aligned,XP_054198961.1,1.4e-90,315.5,protein kinase C epsilon type isoform
58,Mass_AKT_Aligned,XP_054198962.1,1.4e-90,315.5,protein kinase C epsilon type isoform
59,Mass_AKT_Aligned,XP_054198947.1,1.4e-90,315.5,protein kinase C epsilon type isoform
60,Mass_AKT_Aligned,XP_054198955.1,1.4e-90,315.5,protein kinase C epsilon type isoform
61,Mass_AKT_Aligned,XP_054189664.1,6.6e-90,313.3,RAC-gamma serine/threonine-protein kin
62,Mass_AKT_Aligned,NP_001028750.1,5.4e-89,310.2,serine/threonine-protein kinase Sgk3 i
63,Mass_AKT_Aligned,NP_001191102.1,5.4e-89,310.2,serine/threonine-protein kinase Sgk3 [
64,Mass_AKT_Aligned,NP_037389.4,5.4e-89,310.2,serine/threonine-protein kinase Sgk3 i
65,Mass_AKT_Aligned,NP_997700.1,3.7e-88,307.4,protein kinase C beta type isoform 1 [
66,Mass_AKT_Aligned,XP_054172618.1,9.9e-87,302.7,protein kinase C alpha type isoform X3
67,Mass_AKT_Aligned,XP_054172619.1,9.9e-87,302.7,protein kinase C alpha type isoform X3
68,Mass_AKT_Aligned,XP_054172617.1,9.9e-87,302.7,protein kinase C alpha type isoform X2
69,Mass_AKT_Aligned,XP_054172620.1,9.9e-87,302.7,protein kinase C alpha type isoform X4
70,Mass_AKT_Aligned,NP_002728.2,1.3e-86,302.3,protein kinase C alpha type [Homo sapi
71,Mass_AKT_Aligned,XP_054198965.1,2.8e-86,301.2,protein kinase C epsilon type isoform
72,Mass_AKT_Aligned,NP_005618.2,1.4e-85,298.9,serine/threonine-protein kinase Sgk1 i
73,Mass_AKT_Aligned,NP_002731.4,2.8e-84,294.5,protein kinase C iota type [Homo sapie
74,Mass_AKT_Aligned,NP_002729.2,2.2e-83,291.6,protein kinase C beta type isoform 2 [
75,Mass_AKT_Aligned,XP_054169447.1,2.2e-83,291.6,protein kinase C beta type isoform X1
76,Mass_AKT_Aligned,XP_054203229.1,7.1e-83,289.9,protein kinase C iota type isoform X2
77,Mass_AKT_Aligned,XP_054198966.1,1.4e-82,288.9,protein kinase C epsilon type isoform
78,Mass_AKT_Aligned,NP_002732.3,7.4e-82,286.5,serine/threonine-protein kinase N1 iso
79,Mass_AKT_Aligned,NP_998725.1,7.4e-82,286.5,serine/threonine-protein kinase N1 iso
80,Mass_AKT_Aligned,XP_054193663.1,6.4e-80,280.1,protein kinase C zeta type isoform X9
81,Mass_AKT_Aligned,NP_001229803.1,3.1e-79,277.8,protein kinase C zeta type isoform 3 [
82,Mass_AKT_Aligned,NP_002735.3,4.2e-79,277.4,protein kinase C zeta type isoform 1 [
83,Mass_AKT_Aligned,XP_054193660.1,4.2e-79,277.4,protein kinase C zeta type isoform X6
84,Mass_AKT_Aligned,XP_054193658.1,4.2e-79,277.4,protein kinase C zeta type isoform X4
85,Mass_AKT_Aligned,NP_001269573.1,8.4e-76,266.4,protein kinase C theta type isoform 3
86,Mass_AKT_Aligned,NP_001269574.1,8.4e-76,266.4,protein kinase C theta type isoform 4
87,Mass_AKT_Aligned,NP_001310195.1,8.4e-76,266.4,protein kinase C theta type isoform 4
88,Mass_AKT_Aligned,NP_001310194.1,8.4e-76,266.4,protein kinase C theta type isoform 1
89,Mass_AKT_Aligned,NP_006248.1,8.4e-76,266.4,protein kinase C theta type isoform 1
90,Mass_AKT_Aligned,XP_054222269.1,8.4e-76,266.4,protein kinase C theta type isoform X1
91,Mass_AKT_Aligned,XP_054193656.1,6.4e-75,263.5,protein kinase C zeta type isoform X2
92,Mass_AKT_Aligned,XP_054172616.1,3.3e-74,261.1,protein kinase C alpha type isoform X1
93,Mass_AKT_Aligned,NP_001303256.1,2e-72,255.1,protein kinase C delta type isoform c
94,Mass_AKT_Aligned,NP_001341605.1,2e-72,255.1,protein kinase C delta type isoform a
95,Mass_AKT_Aligned,NP_001341608.1,2e-72,255.1,protein kinase C delta type isoform c
96,Mass_AKT_Aligned,NP_001341607.1,2e-72,255.1,protein kinase C delta type isoform b
97,Mass_AKT_Aligned,NP_001341609.1,2e-72,255.1,protein kinase C delta type isoform c
98,Mass_AKT_Aligned,NP_006245.2,2e-72,255.1,protein kinase C delta type isoform c
99,Mass_AKT_Aligned,NP_997704.1,2e-72,255.1,protein kinase C delta type isoform c
100,Mass_AKT_Aligned,NP_001303258.1,2.7e-70,248.1,protein kinase C gamma type isoform 1
101,Mass_AKT_Aligned,NP_002730.1,2.7e-70,248.1,protein kinase C gamma type isoform 2
102,Mass_AKT_Aligned,XP_054177413.1,2.7e-70,248.1,protein kinase C gamma type isoform X1
103,Mass_AKT_Aligned,NP_037487.2,4.1e-68,240.9,serine/threonine-protein kinase N3 iso
104,Mass_AKT_Aligned,XP_054218798.1,4.1e-68,240.9,serine/threonine-protein kinase N3 iso
105,Mass_AKT_Aligned,XP_054218799.1,4.1e-68,240.9,serine/threonine-protein kinase N3 iso
106,Mass_AKT_Aligned,XP_054218801.1,4.1e-68,240.9,serine/threonine-protein kinase N3 iso
107,Mass_AKT_Aligned,NP_001258972.1,3.8e-63,224.3,ribosomal protein S6 kinase beta-1 iso
108,Mass_AKT_Aligned,NP_003152.1,3.8e-63,224.3,ribosomal protein S6 kinase beta-1 iso
109,Mass_AKT_Aligned,XP_054193662.1,1.3e-62,222.6,protein kinase C zeta type isoform X8
110,Mass_AKT_Aligned,XP_054193657.1,1.5e-62,222.4,protein kinase C zeta type isoform X3
111,Mass_AKT_Aligned,NP_001186193.1,8.8e-62,219.8,serine/threonine-protein kinase Sgk2 [
112,Mass_AKT_Aligned,NP_057360.3,8.8e-62,219.8,serine/threonine-protein kinase Sgk2 [
113,Mass_AKT_Aligned,NP_733794.1,8.8e-62,219.8,serine/threonine-protein kinase Sgk2 [
114,Mass_AKT_Aligned,NP_733827.2,3.1e-59,211.4,serine/threonine-protein kinase Sgk3 i
115,Mass_AKT_Aligned,XP_054193655.1,2.3e-58,208.5,protein kinase C zeta type isoform X1
116,Mass_AKT_Aligned,XP_054193659.1,2.3e-58,208.5,protein kinase C zeta type isoform X5
117,Mass_AKT_Aligned,XP_054212163.1,7.4e-58,206.8,ribosomal protein S6 kinase alpha-2 is
118,Mass_AKT_Aligned,XP_054193661.1,1.1e-57,206.2,protein kinase C zeta type isoform X7
119,Mass_AKT_Aligned,XP_054189665.1,1.2e-57,206.0,RAC-gamma serine/threonine-protein kin
120,Mass_AKT_Aligned,NP_001310196.1,3.3e-57,204.6,protein kinase C theta type isoform 5
121,Mass_AKT_Aligned,XP_054222270.1,3.3e-57,204.6,protein kinase C theta type isoform X2
122,Mass_AKT_Aligned,NP_001028753.1,5.2e-57,204.0,protein kinase C zeta type isoform 2 [
123,Mass_AKT_Aligned,NP_001028754.1,5.2e-57,204.0,protein kinase C zeta type isoform 2 [
124,Mass_AKT_Aligned,XP_054193674.1,5.2e-57,204.0,protein kinase C zeta type isoform X15
125,Mass_AKT_Aligned,NP_001258989.1,1.7e-55,198.9,ribosomal protein S6 kinase beta-1 iso
126,Mass_AKT_Aligned,NP_001305865.2,6.3e-55,197.0,ribosomal protein S6 kinase alpha-2 is
127,Mass_AKT_Aligned,NP_003943.2,4.5e-54,194.2,ribosomal protein S6 kinase beta-2 [Ho
128,Mass_AKT_Aligned,NP_001337732.1,7.5e-53,190.1,protein kinase C zeta type isoform 4 [
129,Mass_AKT_Aligned,NP_001337733.1,7.5e-53,190.1,protein kinase C zeta type isoform 4 [
130,Mass_AKT_Aligned,XP_054193668.1,7.5e-53,190.1,protein kinase C zeta type isoform X11
131,Mass_AKT_Aligned,NP_001356598.1,1.7e-52,189.0,ribosomal protein S6 kinase beta-1 iso
132,Mass_AKT_Aligned,XP_054182821.1,6.8e-50,180.3,ribosomal protein S6 kinase alpha-6 is
133,Mass_AKT_Aligned,XP_054182822.1,6.8e-50,180.3,ribosomal protein S6 kinase alpha-6 is
134,Mass_AKT_Aligned,XP_054182823.1,6.8e-50,180.3,ribosomal protein S6 kinase alpha-6 is
135,Mass_AKT_Aligned,NP_001006933.3,8.6e-50,180.0,ribosomal protein S6 kinase alpha-2 is
136,Mass_AKT_Aligned,NP_001258971.1,1.9e-49,178.9,ribosomal protein S6 kinase beta-1 iso
137,Mass_AKT_Aligned,NP_004577.1,1.9e-49,178.9,ribosomal protein S6 kinase alpha-3 is
138,Mass_AKT_Aligned,XP_054183499.1,1.9e-49,178.9,ribosomal protein S6 kinase alpha-3 is
139,Mass_AKT_Aligned,XP_054183500.1,1.9e-49,178.9,ribosomal protein S6 kinase alpha-3 is
140,Mass_AKT_Aligned,XP_054183501.1,1.9e-49,178.9,ribosomal protein S6 kinase alpha-3 is
141,Mass_AKT_Aligned,NP_001006666.1,7.1e-49,176.9,ribosomal protein S6 kinase alpha-1 is
142,Mass_AKT_Aligned,XP_054194065.1,7.1e-49,176.9,ribosomal protein S6 kinase alpha-1 is
143,Mass_AKT_Aligned,NP_001278924.1,2.5e-48,175.1,serine/threonine-protein kinase Sgk1 i
144,Mass_AKT_Aligned,NP_066958.2,5.3e-48,174.1,ribosomal protein S6 kinase alpha-2 is
145,Mass_AKT_Aligned,NP_001291278.1,2.6e-46,168.4,cAMP-dependent protein kinase catalyti
146,Mass_AKT_Aligned,XP_054212164.1,1.3e-45,166.1,ribosomal protein S6 kinase alpha-2 is
147,Mass_AKT_Aligned,NP_002944.2,1.5e-45,165.9,ribosomal protein S6 kinase alpha-1 is
148,Mass_AKT_Aligned,XP_054183498.1,2.1e-45,165.4,ribosomal protein S6 kinase alpha-3 is
149,Mass_AKT_Aligned,XP_054183497.1,2.1e-45,165.4,ribosomal protein S6 kinase alpha-3 is
150,Mass_AKT_Aligned,NP_001258973.1,4.2e-45,164.4,ribosomal protein S6 kinase beta-1 iso
151,Mass_AKT_Aligned,NP_001317441.1,2e-44,162.1,ribosomal protein S6 kinase alpha-6 is
152,Mass_AKT_Aligned,XP_054182824.1,2e-44,162.1,ribosomal protein S6 kinase alpha-6 is
153,Mass_AKT_Aligned,NP_891993.1,6.2e-44,160.5,cAMP-dependent protein kinase catalyti
154,Mass_AKT_Aligned,NP_055311.1,9.3e-44,159.9,ribosomal protein S6 kinase alpha-6 is
155,Mass_AKT_Aligned,NP_001317370.1,3.7e-42,154.6,ribosomal protein S6 kinase alpha-1 is
156,Mass_AKT_Aligned,XP_054191329.1,3.8e-42,154.6,microtubule-associated serine/threonin
157,Mass_AKT_Aligned,XP_054191330.1,3.8e-42,154.6,microtubule-associated serine/threonin
158,Mass_AKT_Aligned,XP_054191332.1,3.8e-42,154.6,microtubule-associated serine/threonin
159,Mass_AKT_Aligned,XP_054191328.1,3.8e-42,154.6,microtubule-associated serine/threonin
160,Mass_AKT_Aligned,XP_054191327.1,3.8e-42,154.6,microtubule-associated serine/threonin
161,Mass_AKT_Aligned,XP_054191331.1,3.8e-42,154.6,microtubule-associated serine/threonin
162,Mass_AKT_Aligned,XP_054191333.1,3.8e-42,154.6,microtubule-associated serine/threonin
163,Mass_AKT_Aligned,XP_054172845.1,1.2e-41,153.0,ribosomal protein S6 kinase beta-1 iso
164,Mass_AKT_Aligned,XP_054212165.1,2.6e-41,151.8,ribosomal protein S6 kinase alpha-2 is
165,Mass_AKT_Aligned,XP_054193671.1,1.8e-40,149.0,protein kinase C zeta type isoform X14
166,Mass_AKT_Aligned,XP_054193673.1,1.8e-40,149.0,protein kinase C zeta type isoform X14
167,Mass_AKT_Aligned,XP_054193672.1,1.8e-40,149.0,protein kinase C zeta type isoform X14
168,Mass_AKT_Aligned,NP_001380434.1,2.7e-40,148.5,microtubule-associated serine/threonin
169,Mass_AKT_Aligned,NP_001380450.1,2.7e-40,148.5,microtubule-associated serine/threonin
170,Mass_AKT_Aligned,NP_001380446.1,2.7e-40,148.5,microtubule-associated serine/threonin
171,Mass_AKT_Aligned,NP_001380449.1,2.7e-40,148.5,microtubule-associated serine/threonin
172,Mass_AKT_Aligned,NP_001380436.1,2.7e-40,148.5,microtubule-associated serine/threonin
173,Mass_AKT_Aligned,NP_001380445.1,2.7e-40,148.5,microtubule-associated serine/threonin
174,Mass_AKT_Aligned,NP_001380448.1,2.7e-40,148.5,microtubule-associated serine/threonin
175,Mass_AKT_Aligned,NP_001380442.1,2.7e-40,148.5,microtubule-associated serine/threonin
176,Mass_AKT_Aligned,NP_001380447.1,2.7e-40,148.5,microtubule-associated serine/threonin
177,Mass_AKT_Aligned,NP_055831.1,2.7e-40,148.5,microtubule-associated serine/threonin
178,Mass_AKT_Aligned,XP_054176278.1,2.7e-40,148.5,microtubule-associated serine/threonin
179,Mass_AKT_Aligned,XP_054176276.1,2.7e-40,148.5,microtubule-associated serine/threonin
180,Mass_AKT_Aligned,XP_054176282.1,2.7e-40,148.5,microtubule-associated serine/threonin
181,Mass_AKT_Aligned,XP_054176271.1,2.7e-40,148.5,microtubule-associated serine/threonin
182,Mass_AKT_Aligned,XP_054176281.1,2.7e-40,148.5,microtubule-associated serine/threonin
183,Mass_AKT_Aligned,XP_054176275.1,2.7e-40,148.5,microtubule-associated serine/threonin
184,Mass_AKT_Aligned,XP_054176270.1,2.7e-40,148.5,microtubule-associated serine/threonin
185,Mass_AKT_Aligned,XP_054176279.1,2.7e-40,148.5,microtubule-associated serine/threonin
186,Mass_AKT_Aligned,XP_054176277.1,2.7e-40,148.5,microtubule-associated serine/threonin
187,Mass_AKT_Aligned,NP_001380441.1,5.2e-40,147.5,microtubule-associated serine/threonin
188,Mass_AKT_Aligned,NP_001311249.1,5.5e-40,147.4,microtubule-associated serine/threonin
189,Mass_AKT_Aligned,NP_001311250.1,5.5e-40,147.4,microtubule-associated serine/threonin
190,Mass_AKT_Aligned,NP_055927.2,5.5e-40,147.4,microtubule-associated serine/threonin
191,Mass_AKT_Aligned,XP_054191305.1,5.5e-40,147.4,microtubule-associated serine/threonin
192,Mass_AKT_Aligned,XP_054191314.1,5.5e-40,147.4,microtubule-associated serine/threonin
193,Mass_AKT_Aligned,XP_054191316.1,5.5e-40,147.4,microtubule-associated serine/threonin
194,Mass_AKT_Aligned,XP_054191321.1,5.5e-40,147.4,microtubule-associated serine/threonin
195,Mass_AKT_Aligned,XP_054191323.1,5.5e-40,147.4,microtubule-associated serine/threonin
196,Mass_AKT_Aligned,XP_054191324.1,5.5e-40,147.4,microtubule-associated serine/threonin
197,Mass_AKT_Aligned,XP_054191309.1,5.5e-40,147.4,microtubule-associated serine/threonin
198,Mass_AKT_Aligned,XP_054191311.1,5.5e-40,147.4,microtubule-associated serine/threonin
199,Mass_AKT_Aligned,XP_054191318.1,5.5e-40,147.4,microtubule-associated serine/threonin
200,Mass_AKT_Aligned,XP_054191322.1,5.5e-40,147.4,microtubule-associated serine/threonin
201,Mass_AKT_Aligned,XP_054191310.1,5.5e-40,147.4,microtubule-associated serine/threonin
202,Mass_AKT_Aligned,XP_054191307.1,5.5e-40,147.4,microtubule-associated serine/threonin
203,Mass_AKT_Aligned,XP_054191313.1,5.5e-40,147.4,microtubule-associated serine/threonin
204,Mass_AKT_Aligned,XP_054191326.1,5.5e-40,147.4,microtubule-associated serine/threonin
205,Mass_AKT_Aligned,XP_054191319.1,5.5e-40,147.4,microtubule-associated serine/threonin
206,Mass_AKT_Aligned,XP_054191325.1,5.5e-40,147.4,microtubule-associated serine/threonin
207,Mass_AKT_Aligned,XP_054191320.1,5.5e-40,147.4,microtubule-associated serine/threonin
208,Mass_AKT_Aligned,NP_001380430.1,5.8e-40,147.3,microtubule-associated serine/threonin
209,Mass_AKT_Aligned,NP_001380443.1,5.8e-40,147.3,microtubule-associated serine/threonin
210,Mass_AKT_Aligned,NP_001380439.1,5.8e-40,147.3,microtubule-associated serine/threonin
211,Mass_AKT_Aligned,NP_001380440.1,5.8e-40,147.3,microtubule-associated serine/threonin
212,Mass_AKT_Aligned,NP_001380431.1,5.8e-40,147.3,microtubule-associated serine/threonin
213,Mass_AKT_Aligned,NP_001380438.1,5.8e-40,147.3,microtubule-associated serine/threonin
214,Mass_AKT_Aligned,NP_001380444.1,5.8e-40,147.3,microtubule-associated serine/threonin
215,Mass_AKT_Aligned,NP_001380435.1,5.8e-40,147.3,microtubule-associated serine/threonin
216,Mass_AKT_Aligned,NP_001380433.1,5.8e-40,147.3,microtubule-associated serine/threonin
217,Mass_AKT_Aligned,NP_001380432.1,5.8e-40,147.3,microtubule-associated serine/threonin
218,Mass_AKT_Aligned,NP_001380437.1,5.8e-40,147.3,microtubule-associated serine/threonin
219,Mass_AKT_Aligned,XP_054176274.1,5.8e-40,147.3,microtubule-associated serine/threonin
220,Mass_AKT_Aligned,XP_054176272.1,5.8e-40,147.3,microtubule-associated serine/threonin
221,Mass_AKT_Aligned,XP_054176268.1,5.8e-40,147.3,microtubule-associated serine/threonin
222,Mass_AKT_Aligned,XP_054176266.1,5.8e-40,147.3,microtubule-associated serine/threonin
223,Mass_AKT_Aligned,XP_054176267.1,5.8e-40,147.3,microtubule-associated serine/threonin
224,Mass_AKT_Aligned,XP_054176273.1,5.8e-40,147.3,microtubule-associated serine/threonin
225,Mass_AKT_Aligned,XP_054176269.1,5.8e-40,147.3,microtubule-associated serine/threonin
226,Mass_AKT_Aligned,XP_054176280.1,5.8e-40,147.3,microtubule-associated serine/threonin
227,Mass_AKT_Aligned,NP_001306174.1,6.1e-40,147.3,microtubule-associated serine/threonin
228,Mass_AKT_Aligned,XP_054191306.1,6.1e-40,147.3,microtubule-associated serine/threonin
229,Mass_AKT_Aligned,XP_054191308.1,6.1e-40,147.3,microtubule-associated serine/threonin
230,Mass_AKT_Aligned,XP_054191315.1,6.1e-40,147.3,microtubule-associated serine/threonin
231,Mass_AKT_Aligned,XP_054191312.1,6.1e-40,147.3,microtubule-associated serine/threonin
232,Mass_AKT_Aligned,XP_054191317.1,6.1e-40,147.3,microtubule-associated serine/threonin
233,Mass_AKT_Aligned,XP_054183510.1,4.4e-39,144.4,ribosomal protein S6 kinase alpha-3 is
234,Mass_AKT_Aligned,XP_054183513.1,4.4e-39,144.4,ribosomal protein S6 kinase alpha-3 is
235,Mass_AKT_Aligned,NP_001425269.1,5.9e-39,144.0,ribosomal protein S6 kinase alpha-3 is
236,Mass_AKT_Aligned,XP_054183511.1,5.9e-39,144.0,ribosomal protein S6 kinase alpha-3 is
237,Mass_AKT_Aligned,XP_054183512.1,5.9e-39,144.0,ribosomal protein S6 kinase alpha-3 is
238,Mass_AKT_Aligned,XP_054183509.1,5.9e-39,144.0,ribosomal protein S6 kinase alpha-3 is
239,Mass_AKT_Aligned,XP_054183508.1,5.9e-39,144.0,ribosomal protein S6 kinase alpha-3 is
240,Mass_AKT_Aligned,XP_054183507.1,5.9e-39,144.0,ribosomal protein S6 kinase alpha-3 is
241,Mass_AKT_Aligned,NP_001337734.1,1.2e-38,142.9,protein kinase C zeta type isoform 5 [
242,Mass_AKT_Aligned,NP_001337735.1,1.2e-38,142.9,protein kinase C zeta type isoform 5 [
243,Mass_AKT_Aligned,NP_055790.1,8.3e-37,136.8,microtubule-associated serine/threonin
244,Mass_AKT_Aligned,XP_054189666.1,8.6e-37,136.8,RAC-gamma serine/threonine-protein kin
245,Mass_AKT_Aligned,NP_005151.2,9.5e-37,136.7,G protein-coupled receptor kinase 3 is
246,Mass_AKT_Aligned,XP_054193664.1,2.6e-36,135.2,protein kinase C zeta type isoform X10
247,Mass_AKT_Aligned,XP_054193665.1,2.6e-36,135.2,protein kinase C zeta type isoform X10
248,Mass_AKT_Aligned,XP_054193666.1,2.6e-36,135.2,protein kinase C zeta type isoform X10
249,Mass_AKT_Aligned,XP_054193667.1,2.6e-36,135.2,protein kinase C zeta type isoform X10
250,Mass_AKT_Aligned,XP_054183505.1,4e-35,131.2,ribosomal protein S6 kinase alpha-3 is
251,Mass_AKT_Aligned,XP_054183502.1,6.2e-35,130.6,ribosomal protein S6 kinase alpha-3 is
252,Mass_AKT_Aligned,XP_054183504.1,6.2e-35,130.6,ribosomal protein S6 kinase alpha-3 is
253,Mass_AKT_Aligned,XP_054183503.1,6.2e-35,130.6,ribosomal protein S6 kinase alpha-3 is
254,Mass_AKT_Aligned,XP_054193669.1,8e-35,130.3,protein kinase C zeta type isoform X12
255,Mass_AKT_Aligned,NP_001309158.1,1.5e-34,129.3,ribosomal protein S6 kinase alpha-5 is
256,Mass_AKT_Aligned,NP_004746.2,1.5e-34,129.3,ribosomal protein S6 kinase alpha-5 is
257,Mass_AKT_Aligned,NP_872198.1,1.5e-34,129.3,ribosomal protein S6 kinase alpha-5 is
258,Mass_AKT_Aligned,XP_054182825.1,2.3e-34,128.7,ribosomal protein S6 kinase alpha-6 is
259,Mass_AKT_Aligned,NP_001356601.1,3.8e-34,128.0,ribosomal protein S6 kinase beta-1 iso
260,Mass_AKT_Aligned,XP_054181163.1,9.8e-34,126.7,G protein-coupled receptor kinase 3 is
261,Mass_AKT_Aligned,XP_054208517.1,1.5e-32,122.7,microtubule-associated serine/threonin
262,Mass_AKT_Aligned,XP_054208526.1,1.5e-32,122.7,microtubule-associated serine/threonin
263,Mass_AKT_Aligned,XP_054208527.1,1.5e-32,122.7,microtubule-associated serine/threonin
264,Mass_AKT_Aligned,XP_054208529.1,1.5e-32,122.7,microtubule-associated serine/threonin
265,Mass_AKT_Aligned,XP_054208528.1,1.5e-32,122.7,microtubule-associated serine/threonin
266,Mass_AKT_Aligned,XP_054208525.1,1.5e-32,122.7,microtubule-associated serine/threonin
267,Mass_AKT_Aligned,XP_054208530.1,1.5e-32,122.7,microtubule-associated serine/threonin
268,Mass_AKT_Aligned,XP_054208515.1,1.5e-32,122.7,microtubule-associated serine/threonin
269,Mass_AKT_Aligned,XP_054208531.1,1.5e-32,122.7,microtubule-associated serine/threonin
270,Mass_AKT_Aligned,NP_001277156.1,1.9e-32,122.4,microtubule-associated serine/threonin
271,Mass_AKT_Aligned,NP_001380456.1,1.9e-32,122.4,microtubule-associated serine/threonin
272,Mass_AKT_Aligned,NP_001380455.1,1.9e-32,122.4,microtubule-associated serine/threonin
273,Mass_AKT_Aligned,NP_001380454.1,1.9e-32,122.4,microtubule-associated serine/threonin
274,Mass_AKT_Aligned,NP_001380457.1,1.9e-32,122.4,microtubule-associated serine/threonin
