,query_id,hit_id,hit_eval,hit_bitscore,hit_description
171,Mass_AKT_Aligned,XP_001427769.1,2.4e-43,156.8,uncharacterized protein GSPATT00005120
172,Mass_AKT_Aligned,XP_001430466.1,3.7e-43,156.2,uncharacterized protein GSPATT00032920
173,Mass_AKT_Aligned,XP_001445944.1,3.8e-43,156.2,uncharacterized protein GSPATT00013977
174,Mass_AKT_Aligned,XP_001430309.1,4.3e-43,156.0,uncharacterized protein GSPATT00032763
175,Mass_AKT_Aligned,XP_001423680.1,4.5e-43,156.0,uncharacterized protein GSPATT00004376
176,Mass_AKT_Aligned,XP_001461412.1,5.1e-43,155.8,uncharacterized protein GSPATT00026362
177,Mass_AKT_Aligned,XP_001427426.1,6.3e-43,155.5,uncharacterized protein GSPATT00030666
178,Mass_AKT_Aligned,XP_001424041.1,9e-43,154.9,uncharacterized protein GSPATT00027672
179,Mass_AKT_Aligned,XP_001438305.1,3.7e-42,152.9,uncharacterized protein GSPATT00000619
180,Mass_AKT_Aligned,XP_001439693.1,3.8e-42,152.9,uncharacterized protein GSPATT00008738
181,Mass_AKT_Aligned,XP_001431377.1,6.3e-42,152.1,uncharacterized protein GSPATT00033832
182,Mass_AKT_Aligned,XP_001447801.1,6.8e-42,152.0,uncharacterized protein GSPATT00015299
183,Mass_AKT_Aligned,XP_001452283.1,8.7e-42,151.7,uncharacterized protein GSPATT00019068
184,Mass_AKT_Aligned,XP_001436299.1,1.2e-41,151.3,uncharacterized protein GSPATT00007113
185,Mass_AKT_Aligned,XP_001427779.1,1.4e-41,151.0,uncharacterized protein GSPATT00005130
186,Mass_AKT_Aligned,XP_001449565.1,1.7e-41,150.7,uncharacterized protein GSPATT00002297
187,Mass_AKT_Aligned,XP_001454053.1,3.1e-41,149.9,uncharacterized protein GSPATT00020328
188,Mass_AKT_Aligned,XP_001454175.1,3.8e-41,149.5,uncharacterized protein GSPATT00020450
189,Mass_AKT_Aligned,XP_001445859.1,4e-41,149.5,uncharacterized protein GSPATT00013892
190,Mass_AKT_Aligned,XP_001462143.1,4e-41,149.5,uncharacterized protein GSPATT00027094
191,Mass_AKT_Aligned,XP_001455866.1,4.7e-41,149.2,uncharacterized protein GSPATT00021637
192,Mass_AKT_Aligned,XP_001457547.1,5.4e-41,149.0,uncharacterized protein GSPATT00023324
193,Mass_AKT_Aligned,XP_001457896.1,5.8e-41,148.9,uncharacterized protein GSPATT00023676
194,Mass_AKT_Aligned,XP_001433344.1,6e-41,148.9,uncharacterized protein GSPATT00006446
195,Mass_AKT_Aligned,XP_001436254.1,6.6e-41,148.8,uncharacterized protein GSPATT00007068
196,Mass_AKT_Aligned,XP_001434837.1,9.6e-41,148.2,uncharacterized protein GSPATT00006746
197,Mass_AKT_Aligned,XP_001450933.1,1.7e-40,147.4,uncharacterized protein GSPATT00017866
198,Mass_AKT_Aligned,XP_001456356.1,1.9e-40,147.2,uncharacterized protein GSPATT00022128
199,Mass_AKT_Aligned,XP_001447994.1,4e-40,146.2,uncharacterized protein GSPATT00015474
200,Mass_AKT_Aligned,XP_001423572.1,7.7e-40,145.2,uncharacterized protein GSPATT00004268
201,Mass_AKT_Aligned,XP_001423746.1,9.9e-40,144.8,uncharacterized protein GSPATT00004442
202,Mass_AKT_Aligned,XP_001452357.1,1.4e-39,144.4,uncharacterized protein GSPATT00019142
203,Mass_AKT_Aligned,XP_001430079.1,1.6e-39,144.1,uncharacterized protein GSPATT00032533
204,Mass_AKT_Aligned,XP_001430252.1,1.9e-39,143.9,uncharacterized protein GSPATT00032706
205,Mass_AKT_Aligned,XP_001424006.1,2e-39,143.8,uncharacterized protein GSPATT00027637
206,Mass_AKT_Aligned,XP_001445452.1,2.5e-39,143.5,uncharacterized protein GSPATT00013502
207,Mass_AKT_Aligned,XP_001430706.1,2.7e-39,143.4,uncharacterized protein GSPATT00033161
208,Mass_AKT_Aligned,XP_001457789.1,3.4e-39,143.1,uncharacterized protein GSPATT00023569
209,Mass_AKT_Aligned,XP_001424776.1,4.5e-39,142.7,uncharacterized protein GSPATT00028413
210,Mass_AKT_Aligned,XP_001434510.1,4.7e-39,142.6,uncharacterized protein GSPATT00036247
211,Mass_AKT_Aligned,XP_001462131.1,4.7e-39,142.6,uncharacterized protein GSPATT00027082
212,Mass_AKT_Aligned,XP_001431826.1,5.6e-39,142.4,uncharacterized protein GSPATT00033904
213,Mass_AKT_Aligned,XP_001423716.1,8.3e-39,141.8,uncharacterized protein GSPATT00004412
214,Mass_AKT_Aligned,XP_001428867.1,9.8e-39,141.5,uncharacterized protein GSPATT00031701
215,Mass_AKT_Aligned,XP_001449459.1,1.1e-38,141.4,uncharacterized protein GSPATT00002191
216,Mass_AKT_Aligned,XP_001461421.1,1.2e-38,141.2,uncharacterized protein GSPATT00026371
217,Mass_AKT_Aligned,XP_001452320.1,1.4e-38,141.0,uncharacterized protein GSPATT00019105
218,Mass_AKT_Aligned,XP_001443888.1,2.1e-38,140.4,uncharacterized protein GSPATT00012043
219,Mass_AKT_Aligned,XP_001430337.1,2.5e-38,140.2,uncharacterized protein GSPATT00032791
220,Mass_AKT_Aligned,XP_001458012.1,2.5e-38,140.2,uncharacterized protein GSPATT00003477
221,Mass_AKT_Aligned,XP_001428864.1,2.5e-38,140.2,uncharacterized protein GSPATT00031698
222,Mass_AKT_Aligned,XP_001456134.1,3e-38,139.9,uncharacterized protein GSPATT00021905
223,Mass_AKT_Aligned,XP_001434502.1,3.5e-38,139.7,uncharacterized protein GSPATT00036238
224,Mass_AKT_Aligned,XP_001459699.1,4.7e-38,139.3,uncharacterized protein GSPATT00025035
225,Mass_AKT_Aligned,XP_001455101.1,5.1e-38,139.2,uncharacterized protein GSPATT00021337
226,Mass_AKT_Aligned,XP_001453674.1,6.3e-38,138.8,uncharacterized protein GSPATT00019970
227,Mass_AKT_Aligned,XP_001426734.1,1.1e-37,138.1,uncharacterized protein GSPATT00029968
228,Mass_AKT_Aligned,XP_001455585.1,1.5e-37,137.6,uncharacterized protein GSPATT00003156
229,Mass_AKT_Aligned,XP_001430750.1,1.7e-37,137.4,uncharacterized protein GSPATT00033205
230,Mass_AKT_Aligned,XP_001435420.1,1.7e-37,137.4,uncharacterized protein GSPATT00036806
231,Mass_AKT_Aligned,XP_001423090.1,2.5e-37,136.9,uncharacterized protein GSPATT00000127
232,Mass_AKT_Aligned,XP_001449537.1,2.5e-37,136.9,uncharacterized protein GSPATT00002269
233,Mass_AKT_Aligned,XP_001462251.1,3.6e-37,136.3,uncharacterized protein GSPATT00027205
234,Mass_AKT_Aligned,XP_001438054.1,4.8e-37,135.9,uncharacterized protein GSPATT00007792
235,Mass_AKT_Aligned,XP_001445895.1,5.8e-37,135.7,uncharacterized protein GSPATT00013928
236,Mass_AKT_Aligned,XP_001428660.1,6.4e-37,135.5,uncharacterized protein GSPATT00031493
237,Mass_AKT_Aligned,XP_001459707.1,6.8e-37,135.4,uncharacterized protein GSPATT00025044
238,Mass_AKT_Aligned,XP_001450888.1,9e-37,135.0,uncharacterized protein GSPATT00017820
239,Mass_AKT_Aligned,XP_001444621.1,1e-36,134.8,uncharacterized protein GSPATT00012732
240,Mass_AKT_Aligned,XP_001449182.1,1.2e-36,134.7,uncharacterized protein GSPATT00016598
241,Mass_AKT_Aligned,XP_001434901.1,1.8e-36,134.1,uncharacterized protein GSPATT00006810
242,Mass_AKT_Aligned,XP_001432325.1,2e-36,133.9,uncharacterized protein GSPATT00034405
243,Mass_AKT_Aligned,XP_001434809.1,4.1e-36,132.8,uncharacterized protein GSPATT00006718
244,Mass_AKT_Aligned,XP_001437961.1,4.2e-36,132.8,uncharacterized protein GSPATT00007699
245,Mass_AKT_Aligned,XP_001462316.1,4.5e-36,132.7,uncharacterized protein GSPATT00027270
246,Mass_AKT_Aligned,XP_001449139.1,6.2e-36,132.2,uncharacterized protein GSPATT00016555
247,Mass_AKT_Aligned,XP_001450218.1,6.7e-36,132.1,uncharacterized protein GSPATT00017193
248,Mass_AKT_Aligned,XP_001454404.1,6.8e-36,132.1,uncharacterized protein GSPATT00020671
249,Mass_AKT_Aligned,XP_001446884.1,8.3e-36,131.8,uncharacterized protein GSPATT00014433
250,Mass_AKT_Aligned,XP_001456891.1,1.1e-35,131.4,uncharacterized protein GSPATT00022666
251,Mass_AKT_Aligned,XP_001427654.1,1.3e-35,131.1,uncharacterized protein GSPATT00030895
252,Mass_AKT_Aligned,XP_001441089.1,1.4e-35,131.1,uncharacterized protein GSPATT00009964
253,Mass_AKT_Aligned,XP_001427431.1,1.5e-35,131.0,uncharacterized protein GSPATT00030671
254,Mass_AKT_Aligned,XP_001457340.1,2.1e-35,130.5,uncharacterized protein GSPATT00023116
255,Mass_AKT_Aligned,XP_001459164.1,2.6e-35,130.1,uncharacterized protein GSPATT00024498
256,Mass_AKT_Aligned,XP_001460807.1,3.7e-35,129.6,uncharacterized protein GSPATT00025754
257,Mass_AKT_Aligned,XP_001449639.1,3.9e-35,129.6,uncharacterized protein GSPATT00002371
258,Mass_AKT_Aligned,XP_001459397.1,7e-35,128.7,uncharacterized protein GSPATT00024731
259,Mass_AKT_Aligned,XP_001425367.1,7.3e-35,128.7,uncharacterized protein GSPATT00029004
260,Mass_AKT_Aligned,XP_001460320.1,7.6e-35,128.6,uncharacterized protein GSPATT00025660
261,Mass_AKT_Aligned,XP_001440782.1,8.9e-35,128.4,uncharacterized protein GSPATT00009700
262,Mass_AKT_Aligned,XP_001460588.1,9.2e-35,128.3,uncharacterized protein GSPATT00004060
263,Mass_AKT_Aligned,XP_001458332.1,9.9e-35,128.2,uncharacterized protein GSPATT00003800
264,Mass_AKT_Aligned,XP_001443251.1,1.8e-34,127.4,uncharacterized protein GSPATT00011454
265,Mass_AKT_Aligned,XP_001433283.1,3.1e-34,126.6,uncharacterized protein GSPATT00006385
266,Mass_AKT_Aligned,XP_001429990.1,3.3e-34,126.5,uncharacterized protein GSPATT00032444
267,Mass_AKT_Aligned,XP_001441169.1,4e-34,126.2,uncharacterized protein GSPATT00010044
268,Mass_AKT_Aligned,XP_001439000.1,4.9e-34,125.9,uncharacterized protein GSPATT00008151
269,Mass_AKT_Aligned,XP_001452166.1,6.8e-34,125.5,uncharacterized protein GSPATT00018965
270,Mass_AKT_Aligned,XP_001431346.1,7.1e-34,125.4,uncharacterized protein GSPATT00033801
271,Mass_AKT_Aligned,XP_001459147.1,7.2e-34,125.4,uncharacterized protein GSPATT00024481
272,Mass_AKT_Aligned,XP_001455189.1,7.5e-34,125.3,uncharacterized protein GSPATT00021416
273,Mass_AKT_Aligned,XP_001457433.1,8.7e-34,125.1,uncharacterized protein GSPATT00023209
274,Mass_AKT_Aligned,XP_001423905.1,1.1e-33,124.8,uncharacterized protein GSPATT00004601
275,Mass_AKT_Aligned,XP_001454100.1,1.1e-33,124.7,uncharacterized protein GSPATT00020375
276,Mass_AKT_Aligned,XP_001434744.1,1.2e-33,124.7,uncharacterized protein GSPATT00006653
277,Mass_AKT_Aligned,XP_001456873.1,1.2e-33,124.7,uncharacterized protein GSPATT00022648
278,Mass_AKT_Aligned,XP_001452153.1,1.2e-33,124.6,uncharacterized protein GSPATT00018952
279,Mass_AKT_Aligned,XP_001439567.1,1.2e-33,124.6,uncharacterized protein GSPATT00008611
280,Mass_AKT_Aligned,XP_001434058.1,1.4e-33,124.5,uncharacterized protein GSPATT00035791
281,Mass_AKT_Aligned,XP_001449616.1,1.5e-33,124.3,uncharacterized protein GSPATT00002348
282,Mass_AKT_Aligned,XP_001443588.1,1.8e-33,124.1,uncharacterized protein GSPATT00011764
283,Mass_AKT_Aligned,XP_001439719.1,2e-33,123.9,uncharacterized protein GSPATT00008764
284,Mass_AKT_Aligned,XP_001438480.1,2e-33,123.9,uncharacterized protein GSPATT00000795
285,Mass_AKT_Aligned,XP_001423533.1,2.3e-33,123.7,uncharacterized protein GSPATT00004229
286,Mass_AKT_Aligned,XP_001455170.1,2.4e-33,123.6,uncharacterized protein GSPATT00021397
287,Mass_AKT_Aligned,XP_001445606.1,2.5e-33,123.6,uncharacterized protein GSPATT00013656
288,Mass_AKT_Aligned,XP_001448184.1,2.9e-33,123.3,uncharacterized protein GSPATT00015666
289,Mass_AKT_Aligned,XP_001453602.1,3e-33,123.3,uncharacterized protein GSPATT00019898
290,Mass_AKT_Aligned,XP_001443796.1,3.2e-33,123.2,uncharacterized protein GSPATT00039147
291,Mass_AKT_Aligned,XP_001450023.1,3.2e-33,123.2,uncharacterized protein GSPATT00039502
292,Mass_AKT_Aligned,XP_001442180.1,3.6e-33,123.0,uncharacterized protein GSPATT00010951
293,Mass_AKT_Aligned,XP_001440561.1,3.9e-33,122.9,uncharacterized protein GSPATT00009512
294,Mass_AKT_Aligned,XP_001429090.1,4.1e-33,122.9,uncharacterized protein GSPATT00031924
295,Mass_AKT_Aligned,XP_001431714.1,8.1e-33,121.9,uncharacterized protein GSPATT00006169
296,Mass_AKT_Aligned,XP_001447038.1,9.1e-33,121.7,uncharacterized protein GSPATT00014571
297,Mass_AKT_Aligned,XP_001454325.1,9.2e-33,121.7,uncharacterized protein GSPATT00020591
298,Mass_AKT_Aligned,XP_001444100.1,9.5e-33,121.7,uncharacterized protein GSPATT00012255
299,Mass_AKT_Aligned,XP_001438634.1,1.2e-32,121.3,uncharacterized protein GSPATT00000950
300,Mass_AKT_Aligned,XP_001424223.1,1.4e-32,121.1,uncharacterized protein GSPATT00027857
301,Mass_AKT_Aligned,XP_001451207.1,1.6e-32,120.9,uncharacterized protein GSPATT00018127
302,Mass_AKT_Aligned,XP_001427062.1,1.9e-32,120.7,uncharacterized protein GSPATT00030300
303,Mass_AKT_Aligned,XP_001454906.1,2.2e-32,120.5,uncharacterized protein GSPATT00021152
304,Mass_AKT_Aligned,XP_001453756.1,3e-32,120.0,uncharacterized protein GSPATT00020040
305,Mass_AKT_Aligned,XP_001456506.1,3e-32,120.0,uncharacterized protein GSPATT00022278
306,Mass_AKT_Aligned,XP_001439852.1,4.1e-32,119.6,uncharacterized protein GSPATT00008897
307,Mass_AKT_Aligned,XP_001436222.1,4.2e-32,119.5,uncharacterized protein GSPATT00007036
308,Mass_AKT_Aligned,XP_001428871.1,5.1e-32,119.2,uncharacterized protein GSPATT00031705
309,Mass_AKT_Aligned,XP_001440477.1,5.2e-32,119.2,uncharacterized protein GSPATT00009428
310,Mass_AKT_Aligned,XP_001428785.1,7.2e-32,118.7,uncharacterized protein GSPATT00031618
311,Mass_AKT_Aligned,XP_001440463.1,7.3e-32,118.7,uncharacterized protein GSPATT00009414
312,Mass_AKT_Aligned,XP_001453592.1,1.3e-31,117.9,uncharacterized protein GSPATT00019888
313,Mass_AKT_Aligned,XP_001438768.1,1.7e-31,117.5,uncharacterized protein GSPATT00001085
314,Mass_AKT_Aligned,XP_001452165.1,2.2e-31,117.1,uncharacterized protein GSPATT00018964
315,Mass_AKT_Aligned,XP_001429956.1,2.4e-31,117.0,uncharacterized protein GSPATT00005804
316,Mass_AKT_Aligned,XP_001440115.1,2.4e-31,117.0,uncharacterized protein GSPATT00009110
317,Mass_AKT_Aligned,XP_001460106.1,2.5e-31,116.9,uncharacterized protein GSPATT00025443
318,Mass_AKT_Aligned,XP_001449363.1,2.7e-31,116.8,uncharacterized protein GSPATT00002094
319,Mass_AKT_Aligned,XP_001431556.1,3.1e-31,116.6,uncharacterized protein GSPATT00006011
320,Mass_AKT_Aligned,XP_001425860.1,3.1e-31,116.6,uncharacterized protein GSPATT00004834
321,Mass_AKT_Aligned,XP_001449210.1,3.2e-31,116.6,uncharacterized protein GSPATT00016626
322,Mass_AKT_Aligned,XP_001458189.1,3.7e-31,116.4,uncharacterized protein GSPATT00003657
323,Mass_AKT_Aligned,XP_001436776.1,3.8e-31,116.3,uncharacterized protein GSPATT00037818
324,Mass_AKT_Aligned,XP_001434994.1,4.2e-31,116.2,uncharacterized protein GSPATT00006904
325,Mass_AKT_Aligned,XP_001431309.1,4.9e-31,116.0,uncharacterized protein GSPATT00033764
326,Mass_AKT_Aligned,XP_001429707.1,5.5e-31,115.8,uncharacterized protein GSPATT00005555
327,Mass_AKT_Aligned,XP_001437408.1,7.3e-31,115.4,uncharacterized protein GSPATT00007451
328,Mass_AKT_Aligned,XP_001423298.1,1.2e-30,114.7,uncharacterized protein GSPATT00000335
329,Mass_AKT_Aligned,XP_001441353.1,1.3e-30,114.6,uncharacterized protein GSPATT00010189
330,Mass_AKT_Aligned,XP_001431082.1,1.3e-30,114.6,uncharacterized protein GSPATT00033537
331,Mass_AKT_Aligned,XP_001434287.1,1.3e-30,114.6,uncharacterized protein GSPATT00036021
332,Mass_AKT_Aligned,XP_001452227.1,1.4e-30,114.5,uncharacterized protein GSPATT00019012
333,Mass_AKT_Aligned,XP_001441122.1,1.6e-30,114.3,uncharacterized protein GSPATT00009997
334,Mass_AKT_Aligned,XP_001438173.1,1.6e-30,114.3,uncharacterized protein GSPATT00007911
335,Mass_AKT_Aligned,XP_001460539.1,1.7e-30,114.1,uncharacterized protein GSPATT00004011
336,Mass_AKT_Aligned,XP_001432918.1,2e-30,113.9,uncharacterized protein GSPATT00035001
337,Mass_AKT_Aligned,XP_001424433.1,2.5e-30,113.6,uncharacterized protein GSPATT00028068
338,Mass_AKT_Aligned,XP_001459165.1,3.3e-30,113.2,uncharacterized protein GSPATT00024499
339,Mass_AKT_Aligned,XP_001424737.1,3.7e-30,113.1,uncharacterized protein GSPATT00028374
340,Mass_AKT_Aligned,XP_001438814.1,4.5e-30,112.8,uncharacterized protein GSPATT00007964
341,Mass_AKT_Aligned,XP_001430216.1,5e-30,112.6,uncharacterized protein GSPATT00032670
342,Mass_AKT_Aligned,XP_001458267.1,5.9e-30,112.4,uncharacterized protein GSPATT00003735
343,Mass_AKT_Aligned,XP_001447151.1,6e-30,112.4,uncharacterized protein GSPATT00014685
344,Mass_AKT_Aligned,XP_001453851.1,6.5e-30,112.2,uncharacterized protein GSPATT00020136
345,Mass_AKT_Aligned,XP_001439421.1,7.9e-30,112.0,uncharacterized protein GSPATT00008503
346,Mass_AKT_Aligned,XP_001428872.1,7.9e-30,111.9,uncharacterized protein GSPATT00031706
347,Mass_AKT_Aligned,XP_001447763.1,9.4e-30,111.7,uncharacterized protein GSPATT00015261
348,Mass_AKT_Aligned,XP_001428948.1,1.8e-29,110.8,uncharacterized protein GSPATT00031782
349,Mass_AKT_Aligned,XP_001455504.1,1.9e-29,110.7,uncharacterized protein GSPATT00003075
350,Mass_AKT_Aligned,XP_001455155.1,2.6e-29,110.2,uncharacterized protein GSPATT00021382
351,Mass_AKT_Aligned,XP_001457231.1,3.2e-29,109.9,uncharacterized protein GSPATT00023007
352,Mass_AKT_Aligned,XP_001433541.1,5.5e-29,109.1,uncharacterized protein GSPATT00035273
353,Mass_AKT_Aligned,XP_001457760.1,6e-29,109.0,uncharacterized protein GSPATT00023540
354,Mass_AKT_Aligned,XP_001442526.1,7.7e-29,108.7,uncharacterized protein GSPATT00001332
355,Mass_AKT_Aligned,XP_001459807.1,1.3e-28,107.9,uncharacterized protein GSPATT00025144
356,Mass_AKT_Aligned,XP_001447533.1,1.4e-28,107.8,uncharacterized protein GSPATT00015043
357,Mass_AKT_Aligned,XP_001438370.1,1.5e-28,107.7,uncharacterized protein GSPATT00000685
358,Mass_AKT_Aligned,XP_001437812.1,2.3e-28,107.1,uncharacterized protein GSPATT00038517
359,Mass_AKT_Aligned,XP_001447456.1,2.7e-28,106.9,uncharacterized protein GSPATT00014966
360,Mass_AKT_Aligned,XP_001423397.1,4e-28,106.3,uncharacterized protein GSPATT00000434
361,Mass_AKT_Aligned,XP_001456175.1,7e-28,105.5,uncharacterized protein GSPATT00021946
362,Mass_AKT_Aligned,XP_001457833.1,7.3e-28,105.4,uncharacterized protein GSPATT00023613
363,Mass_AKT_Aligned,XP_001456591.1,8.8e-28,105.2,uncharacterized protein GSPATT00022364
364,Mass_AKT_Aligned,XP_001460882.1,9.2e-28,105.1,uncharacterized protein GSPATT00025829
365,Mass_AKT_Aligned,XP_001443650.1,9.3e-28,105.1,uncharacterized protein GSPATT00011826
366,Mass_AKT_Aligned,XP_001446135.1,1.9e-27,104.0,uncharacterized protein GSPATT00001779
367,Mass_AKT_Aligned,XP_001456484.1,2.2e-27,103.8,uncharacterized protein GSPATT00022256
368,Mass_AKT_Aligned,XP_001446569.1,2.4e-27,103.7,uncharacterized protein GSPATT00014139
369,Mass_AKT_Aligned,XP_001450076.1,3.1e-27,103.4,uncharacterized protein GSPATT00017050
370,Mass_AKT_Aligned,XP_001438618.1,3.5e-27,103.2,uncharacterized protein GSPATT00000934
371,Mass_AKT_Aligned,XP_001439704.1,3.9e-27,103.0,uncharacterized protein GSPATT00008749
372,Mass_AKT_Aligned,XP_001424204.1,5e-27,102.7,uncharacterized protein GSPATT00027838
373,Mass_AKT_Aligned,XP_001450252.1,5.1e-27,102.6,uncharacterized protein GSPATT00039519
374,Mass_AKT_Aligned,XP_001435585.1,1e-26,101.6,uncharacterized protein GSPATT00036971
375,Mass_AKT_Aligned,XP_001434015.1,1.1e-26,101.5,uncharacterized protein GSPATT00035748
376,Mass_AKT_Aligned,XP_001459205.1,1.2e-26,101.4,uncharacterized protein GSPATT00024539
377,Mass_AKT_Aligned,XP_001458021.1,1.6e-26,100.9,uncharacterized protein GSPATT00003486
378,Mass_AKT_Aligned,XP_001461258.1,1.8e-26,100.8,uncharacterized protein GSPATT00026208
379,Mass_AKT_Aligned,XP_001455658.1,2.1e-26,100.6,uncharacterized protein GSPATT00003229
380,Mass_AKT_Aligned,XP_001461099.1,2.5e-26,100.3,uncharacterized protein GSPATT00026048
381,Mass_AKT_Aligned,XP_001448342.1,3.7e-26,99.8,uncharacterized protein GSPATT00015804
382,Mass_AKT_Aligned,XP_001425930.1,4e-26,99.7,uncharacterized protein GSPATT00004905
383,Mass_AKT_Aligned,XP_001442607.1,4.5e-26,99.5,uncharacterized protein GSPATT00001413
384,Mass_AKT_Aligned,XP_001461658.1,7.8e-26,98.7,uncharacterized protein GSPATT00026608
385,Mass_AKT_Aligned,XP_001461281.1,7.9e-26,98.7,uncharacterized protein GSPATT00026231
386,Mass_AKT_Aligned,XP_001423103.1,8.8e-26,98.5,uncharacterized protein GSPATT00000140
387,Mass_AKT_Aligned,XP_001458400.1,9.1e-26,98.5,uncharacterized protein GSPATT00023731
388,Mass_AKT_Aligned,XP_001458619.1,1.1e-25,98.3,uncharacterized protein GSPATT00023950
389,Mass_AKT_Aligned,XP_001436281.1,1.4e-25,97.8,uncharacterized protein GSPATT00007095
390,Mass_AKT_Aligned,XP_001439821.1,2.2e-25,97.2,uncharacterized protein GSPATT00008866
391,Mass_AKT_Aligned,XP_001460122.1,2.6e-25,96.9,uncharacterized protein GSPATT00025459
392,Mass_AKT_Aligned,XP_001461819.1,3.4e-25,96.6,uncharacterized protein GSPATT00026770
393,Mass_AKT_Aligned,XP_001422992.1,3.7e-25,96.4,uncharacterized protein GSPATT00000029
394,Mass_AKT_Aligned,XP_001434412.1,4.1e-25,96.3,uncharacterized protein GSPATT00036146
395,Mass_AKT_Aligned,XP_001444123.1,4.4e-25,96.2,uncharacterized protein GSPATT00012278
396,Mass_AKT_Aligned,XP_001425558.1,8.1e-25,95.3,uncharacterized protein GSPATT00029196
397,Mass_AKT_Aligned,XP_001445195.1,9.8e-25,95.0,uncharacterized protein GSPATT00013263
398,Mass_AKT_Aligned,XP_001429688.1,1e-24,95.0,uncharacterized protein GSPATT00005536
399,Mass_AKT_Aligned,XP_001433498.1,1.4e-24,94.5,uncharacterized protein GSPATT00035230
400,Mass_AKT_Aligned,XP_001427744.1,1.6e-24,94.3,uncharacterized protein GSPATT00005095
401,Mass_AKT_Aligned,XP_001430554.1,1.7e-24,94.2,uncharacterized protein GSPATT00033009
402,Mass_AKT_Aligned,XP_001455148.1,1.7e-24,94.2,uncharacterized protein GSPATT00039825
403,Mass_AKT_Aligned,XP_001428797.1,3e-24,93.4,uncharacterized protein GSPATT00031630
404,Mass_AKT_Aligned,XP_001456795.1,3.6e-24,93.2,uncharacterized protein GSPATT00022570
405,Mass_AKT_Aligned,XP_001447836.1,4.5e-24,92.8,uncharacterized protein GSPATT00015335
406,Mass_AKT_Aligned,XP_001446267.1,4.5e-24,92.8,uncharacterized protein GSPATT00001911
407,Mass_AKT_Aligned,XP_001424632.1,4.9e-24,92.7,uncharacterized protein GSPATT00028269
408,Mass_AKT_Aligned,XP_001458878.1,5.3e-24,92.6,uncharacterized protein GSPATT00024209
409,Mass_AKT_Aligned,XP_001460337.1,6.2e-24,92.4,uncharacterized protein GSPATT00025677
410,Mass_AKT_Aligned,XP_001428148.1,6.4e-24,92.3,uncharacterized protein GSPATT00030979
411,Mass_AKT_Aligned,XP_001443538.1,7.2e-24,92.1,uncharacterized protein GSPATT00011714
412,Mass_AKT_Aligned,XP_001426776.1,9e-24,91.8,uncharacterized protein GSPATT00030011
413,Mass_AKT_Aligned,XP_001435296.1,1e-23,91.6,uncharacterized protein GSPATT00036680
414,Mass_AKT_Aligned,XP_001446366.1,1.1e-23,91.6,uncharacterized protein GSPATT00002011
415,Mass_AKT_Aligned,XP_001454480.1,1.2e-23,91.4,uncharacterized protein GSPATT00020736
416,Mass_AKT_Aligned,XP_001427666.1,1.3e-23,91.3,uncharacterized protein GSPATT00030907
